id,scraped_at,travel_date,from_city,to_city,departure,arrival,price,driver,rating,seats_available,seats_total,seats_booked
416,2026-06-04T09:08:53.012605,2026-06-04,Vijayawada,Hyderabad,18:00,23:00,790.0,Gagan,0.0,,3,
417,2026-06-04T09:08:53.012605,2026-06-04,Vijayawada,Hyderabad,18:00,01:20,850.0,Malella,5.0,,3,
418,2026-06-04T09:08:53.012605,2026-06-04,Vijayawada,Hyderabad,18:30,23:20,600.0,Neerukonda,4.2,,3,
419,2026-06-04T09:08:53.012605,2026-06-04,Vijayawada,Hyderabad,20:00,02:40,630.0,Balu,0.0,,3,
420,2026-06-04T09:08:53.012605,2026-06-04,Vijayawada,Hyderabad,20:00,23:40,800.0,Ramesh,0.0,,3,
421,2026-06-04T09:08:53.012605,2026-06-04,Vijayawada,Hyderabad,21:20,02:40,890.0,N/A,,,3,
422,2026-06-04T09:08:53.012605,2026-06-04,Vijayawada,Hyderabad,21:30,02:50,750.0,Dommeti,4.8,,3,
423,2026-06-04T09:08:53.012605,2026-06-04,Vijayawada,Hyderabad,22:00,03:00,740.0,N/A,,,3,
424,2026-06-04T09:08:53.012605,2026-06-04,Vijayawada,Hyderabad,22:30,04:40,880.0,Tadikonda,0.0,,3,
425,2026-06-04T09:08:53.012605,2026-06-04,Vijayawada,Hyderabad,23:00,03:40,780.0,Anil,4.7,,3,
426,2026-06-04T09:09:15.325370,2026-06-04,Warangal,Hyderabad,09:30,12:00,330.0,Rajani,4.5,,3,
427,2026-06-04T09:09:15.325370,2026-06-04,Warangal,Hyderabad,09:30,12:40,350.0,Ajay Kumar,0.0,,3,
428,2026-06-04T09:09:15.325370,2026-06-04,Warangal,Hyderabad,09:30,12:10,400.0,Shivakumar,0.0,,3,
429,2026-06-04T09:09:15.325370,2026-06-04,Warangal,Hyderabad,09:30,12:50,450.0,Chandu,0.0,,3,
430,2026-06-04T09:09:15.325370,2026-06-04,Warangal,Hyderabad,09:30,12:10,520.0,N/A,,,3,
431,2026-06-04T09:09:15.325370,2026-06-04,Warangal,Hyderabad,09:50,13:10,520.0,N/A,,,3,
432,2026-06-04T09:09:15.325370,2026-06-04,Warangal,Hyderabad,09:50,13:20,550.0,Harikrishna,3.6,,3,
433,2026-06-04T09:09:15.325370,2026-06-04,Warangal,Hyderabad,10:00,12:40,350.0,Venu,0.0,,3,
434,2026-06-04T09:09:15.325370,2026-06-04,Warangal,Hyderabad,10:00,12:00,370.0,N/A,,,3,
435,2026-06-04T09:09:15.325370,2026-06-04,Warangal,Hyderabad,10:00,12:40,390.0,Pradeep,0.0,,3,
436,2026-06-04T09:09:15.325370,2026-06-04,Warangal,Hyderabad,10:00,13:00,400.0,Viswateja,0.0,,3,
437,2026-06-04T09:09:15.325370,2026-06-04,Warangal,Hyderabad,10:00,13:10,490.0,Vinay,5.0,,3,
438,2026-06-04T09:09:15.325370,2026-06-04,Warangal,Hyderabad,10:10,12:50,350.0,Sai,1.0,,3,
439,2026-06-04T09:09:15.325370,2026-06-04,Warangal,Hyderabad,10:10,12:50,350.0,Rajesh,4.0,,3,
440,2026-06-04T09:09:15.325370,2026-06-04,Warangal,Hyderabad,10:20,13:20,470.0,Sree,5.0,,3,
441,2026-06-04T09:09:15.325370,2026-06-04,Warangal,Hyderabad,11:00,13:40,350.0,Venkatesh,3.5,,3,
442,2026-06-04T09:09:15.325370,2026-06-04,Warangal,Hyderabad,11:00,13:00,360.0,Akhil,0.0,,3,
443,2026-06-04T09:09:15.325370,2026-06-04,Warangal,Hyderabad,11:00,13:30,400.0,Guguloth,5.0,,3,
444,2026-06-04T09:09:15.325370,2026-06-04,Warangal,Hyderabad,11:00,14:00,520.0,Sai,0.0,,3,
445,2026-06-04T09:09:15.325370,2026-06-04,Warangal,Hyderabad,11:00,13:20,550.0,Dudde,4.5,,3,
446,2026-06-04T09:09:15.325370,2026-06-04,Warangal,Hyderabad,11:30,14:10,350.0,Akhil,0.0,,3,
447,2026-06-04T09:09:15.325370,2026-06-04,Warangal,Hyderabad,11:30,14:50,500.0,Rakesh,0.0,,3,
448,2026-06-04T09:09:15.325370,2026-06-04,Warangal,Hyderabad,12:00,13:50,350.0,Akhil,0.0,,3,
449,2026-06-04T09:09:15.325370,2026-06-04,Warangal,Hyderabad,12:00,14:30,370.0,Abdullah,0.0,,3,
450,2026-06-04T09:09:15.325370,2026-06-04,Warangal,Hyderabad,12:00,14:50,400.0,Teju,0.0,,3,
451,2026-06-04T09:09:15.325370,2026-06-04,Warangal,Hyderabad,12:00,14:40,400.0,Jesse,0.0,,3,
452,2026-06-04T09:09:15.325370,2026-06-04,Warangal,Hyderabad,12:00,14:40,420.0,Ramu,5.0,,3,
453,2026-06-04T09:09:15.325370,2026-06-04,Warangal,Hyderabad,12:00,15:20,500.0,N/A,,,3,
454,2026-06-04T09:09:15.325370,2026-06-04,Warangal,Hyderabad,12:30,15:40,310.0,Ajay Kumar,0.0,,3,
455,2026-06-04T09:09:15.325370,2026-06-04,Warangal,Hyderabad,12:30,15:30,360.0,Faisal,2.8,,3,
456,2026-06-04T09:09:15.325370,2026-06-04,Warangal,Hyderabad,12:30,15:10,390.0,Sravan,3.9,,3,
457,2026-06-04T09:09:15.325370,2026-06-04,Warangal,Hyderabad,13:10,15:50,350.0,Vamshi,5.0,,3,
458,2026-06-04T09:09:15.325370,2026-06-04,Warangal,Hyderabad,13:30,16:40,560.0,N/A,,,3,
459,2026-06-04T09:09:15.325370,2026-06-04,Warangal,Hyderabad,14:00,16:40,400.0,Mohammed,5.0,,3,
460,2026-06-04T09:09:15.325370,2026-06-04,Warangal,Hyderabad,14:00,16:10,500.0,N/A,,,3,
461,2026-06-04T09:09:15.325370,2026-06-04,Warangal,Hyderabad,14:30,17:10,400.0,Srinadh,5.0,,3,
462,2026-06-04T09:09:15.325370,2026-06-04,Warangal,Hyderabad,14:30,17:00,400.0,Vivek,5.0,,3,
544,2026-06-05T09:16:00.739600,2026-06-05,Hyderabad,Warangal,09:40,12:40,490.0,N/A,,,3,
545,2026-06-05T09:16:00.739600,2026-06-05,Hyderabad,Warangal,09:40,12:50,560.0,N/A,,,3,
546,2026-06-05T09:16:00.739600,2026-06-05,Hyderabad,Warangal,09:50,13:10,540.0,N/A,,,3,
506,2026-06-05T09:15:34.288037,2026-06-05,Hyderabad,Vijayawada,10:00,14:50,640.0,Aashish,0.0,,3,
507,2026-06-05T09:15:34.288037,2026-06-05,Hyderabad,Vijayawada,10:00,15:20,650.0,Sunil,2.5,,3,
508,2026-06-05T09:15:34.288037,2026-06-05,Hyderabad,Vijayawada,10:00,14:50,750.0,Skvali,4.7,,3,
509,2026-06-05T09:15:34.288037,2026-06-05,Hyderabad,Vijayawada,10:00,15:20,830.0,Gowtham,4.6,,3,
510,2026-06-05T09:15:34.288037,2026-06-05,Hyderabad,Vijayawada,10:00,15:20,890.0,Uday,4.9,,3,
547,2026-06-05T09:16:00.739600,2026-06-05,Hyderabad,Warangal,10:00,12:50,380.0,Srinath,0.0,,3,
548,2026-06-05T09:16:00.739600,2026-06-05,Hyderabad,Warangal,10:00,12:40,400.0,Pidugu,0.0,,3,
549,2026-06-05T09:16:00.739600,2026-06-05,Hyderabad,Warangal,10:00,12:30,430.0,N/A,,,3,
550,2026-06-05T09:16:00.739600,2026-06-05,Hyderabad,Warangal,10:00,12:10,450.0,N/A,,,3,
551,2026-06-05T09:16:00.739600,2026-06-05,Hyderabad,Warangal,10:00,13:10,490.0,N/A,,,3,
552,2026-06-05T09:16:00.739600,2026-06-05,Hyderabad,Warangal,10:00,13:20,540.0,N/A,,,3,
574,2026-06-05T09:16:27.246774,2026-06-05,Hyderabad,Kurnool,10:00,13:40,500.0,N/A,,,3,
575,2026-06-05T09:16:27.246774,2026-06-05,Hyderabad,Kurnool,10:00,13:30,500.0,Sampati,3.7,,3,
576,2026-06-05T09:16:27.246774,2026-06-05,Hyderabad,Kurnool,10:00,13:50,550.0,Shaik,0.0,,3,
577,2026-06-05T09:16:27.246774,2026-06-05,Hyderabad,Kurnool,10:00,12:50,590.0,N/A,,,3,
578,2026-06-05T09:16:27.246774,2026-06-05,Hyderabad,Kurnool,10:00,13:30,600.0,Teja,3.7,,3,
554,2026-06-05T09:16:00.739600,2026-06-05,Hyderabad,Warangal,10:10,12:00,440.0,Prasad,4.2,,3,
579,2026-06-05T09:16:27.246774,2026-06-05,Hyderabad,Kurnool,10:10,13:50,650.0,N/A,,,3,
555,2026-06-05T09:16:00.739600,2026-06-05,Hyderabad,Warangal,10:20,12:10,400.0,Srinivas Ex Army,4.5,,3,
556,2026-06-05T09:16:00.739600,2026-06-05,Hyderabad,Warangal,10:20,12:50,400.0,N/A,,,3,
557,2026-06-05T09:16:00.739600,2026-06-05,Hyderabad,Warangal,10:20,13:40,520.0,Raju,5.0,,3,
558,2026-06-05T09:16:00.739600,2026-06-05,Hyderabad,Warangal,10:20,13:40,540.0,N/A,,,3,
580,2026-06-05T09:16:27.246774,2026-06-05,Hyderabad,Kurnool,10:20,13:40,400.0,N/A,,,3,
581,2026-06-05T09:16:27.246774,2026-06-05,Hyderabad,Kurnool,10:20,13:50,500.0,N/A,,,3,
511,2026-06-05T09:15:34.288037,2026-06-05,Hyderabad,Vijayawada,10:30,15:10,690.0,Krishna,5.0,,3,
512,2026-06-05T09:15:34.288037,2026-06-05,Hyderabad,Vijayawada,10:30,15:10,700.0,Nageswararao,4.6,,3,
513,2026-06-05T09:15:34.288037,2026-06-05,Hyderabad,Vijayawada,10:30,15:40,720.0,Manoj Kumar,3.6,,3,
560,2026-06-05T09:16:00.739600,2026-06-05,Hyderabad,Warangal,10:30,14:10,410.0,Spandan,4.8,,3,
561,2026-06-05T09:16:00.739600,2026-06-05,Hyderabad,Warangal,10:30,13:00,430.0,N/A,,,3,
562,2026-06-05T09:16:00.739600,2026-06-05,Hyderabad,Warangal,10:30,13:30,450.0,N/A,,,3,
563,2026-06-05T09:16:00.739600,2026-06-05,Hyderabad,Warangal,10:30,13:40,490.0,N/A,,,3,
583,2026-06-05T09:16:27.246774,2026-06-05,Hyderabad,Kurnool,10:30,14:00,500.0,N/A,,,3,
586,2026-06-05T09:16:27.246774,2026-06-05,Hyderabad,Kurnool,10:30,14:00,550.0,N/A,,,3,
587,2026-06-05T09:16:27.246774,2026-06-05,Hyderabad,Kurnool,10:30,14:10,550.0,Reddy,4.6,,3,
564,2026-06-05T09:16:00.739600,2026-06-05,Hyderabad,Warangal,10:40,13:10,460.0,Instant Booking,,1.0,3,2.0
588,2026-06-05T09:16:27.246774,2026-06-05,Hyderabad,Kurnool,10:40,14:10,500.0,N/A,,,3,
589,2026-06-05T09:16:27.246774,2026-06-05,Hyderabad,Kurnool,10:50,14:20,500.0,Subhan,4.7,,3,
590,2026-06-05T09:16:27.246774,2026-06-05,Hyderabad,Kurnool,10:50,13:30,500.0,N/A,,,3,
514,2026-06-05T09:15:34.288037,2026-06-05,Hyderabad,Vijayawada,11:00,16:30,860.0,Sai,1.0,,3,
565,2026-06-05T09:16:00.739600,2026-06-05,Hyderabad,Warangal,11:00,13:40,400.0,N/A,,,3,
567,2026-06-05T09:16:00.739600,2026-06-05,Hyderabad,Warangal,11:00,14:10,500.0,N/A,,,3,
570,2026-06-05T09:16:00.739600,2026-06-05,Hyderabad,Warangal,11:00,14:10,560.0,N/A,,1.0,3,2.0
592,2026-06-05T09:16:27.246774,2026-06-05,Hyderabad,Kurnool,11:00,14:30,500.0,N/A,,,3,
593,2026-06-05T09:16:27.246774,2026-06-05,Hyderabad,Kurnool,11:00,14:30,520.0,N/A,,,3,
594,2026-06-05T09:16:27.246774,2026-06-05,Hyderabad,Kurnool,11:00,14:30,550.0,Bandike,4.5,,3,
595,2026-06-05T09:16:27.246774,2026-06-05,Hyderabad,Kurnool,11:00,14:30,550.0,N/A,,,3,
596,2026-06-05T09:16:27.246774,2026-06-05,Hyderabad,Kurnool,11:00,13:40,650.0,N/A,,,3,
571,2026-06-05T09:16:00.739600,2026-06-05,Hyderabad,Warangal,11:10,13:20,520.0,N/A,,,3,
572,2026-06-05T09:16:00.739600,2026-06-05,Hyderabad,Warangal,11:10,14:20,550.0,Swetha,4.4,,3,
597,2026-06-05T09:16:27.246774,2026-06-05,Hyderabad,Kurnool,11:10,14:40,500.0,Vinod Reddy,0.0,,3,
598,2026-06-05T09:16:27.246774,2026-06-05,Hyderabad,Kurnool,11:10,14:40,500.0,N/A,,,3,
599,2026-06-05T09:16:27.246774,2026-06-05,Hyderabad,Kurnool,11:20,14:50,550.0,N/A,,,3,
515,2026-06-05T09:15:34.288037,2026-06-05,Hyderabad,Vijayawada,11:30,16:00,770.0,Kranthi,3.6,,3,
573,2026-06-05T09:16:00.739600,2026-06-05,Hyderabad,Warangal,11:30,14:40,400.0,N/A,,,3,
600,2026-06-05T09:16:27.246774,2026-06-05,Hyderabad,Kurnool,11:30,15:00,550.0,Maddilati,3.3,,3,
601,2026-06-05T09:16:27.246774,2026-06-05,Hyderabad,Kurnool,11:30,15:00,550.0,Shaiksha,0.0,,3,
602,2026-06-05T09:16:27.246774,2026-06-05,Hyderabad,Kurnool,11:30,14:10,600.0,Sripad,5.0,,3,
516,2026-06-05T09:15:34.288037,2026-06-05,Hyderabad,Vijayawada,11:40,16:50,800.0,Abhishek,4.6,,3,
517,2026-06-05T09:15:34.288037,2026-06-05,Hyderabad,Vijayawada,11:50,15:50,840.0,Abhiram,0.0,,3,
603,2026-06-05T09:16:27.246774,2026-06-05,Hyderabad,Kurnool,12:00,15:30,500.0,N/A,,,3,
604,2026-06-05T09:16:27.246774,2026-06-05,Hyderabad,Kurnool,12:00,14:40,510.0,N/A,,,3,
605,2026-06-05T09:16:27.246774,2026-06-05,Hyderabad,Kurnool,12:00,15:50,600.0,Venktesh Waralu,2.8,,3,
606,2026-06-05T09:16:27.246774,2026-06-05,Hyderabad,Kurnool,12:00,16:20,660.0,Madhu,5.0,,3,
607,2026-06-05T09:16:27.246774,2026-06-05,Hyderabad,Kurnool,12:10,15:40,450.0,N/A,,,3,
608,2026-06-05T09:16:27.246774,2026-06-05,Hyderabad,Kurnool,12:20,16:10,560.0,Rajesh,4.0,,3,
518,2026-06-05T09:15:34.288037,2026-06-05,Hyderabad,Vijayawada,12:30,17:20,690.0,N/A,,,3,
609,2026-06-05T09:16:27.246774,2026-06-05,Hyderabad,Kurnool,12:30,15:50,600.0,Dandagalasiva,0.0,,3,
610,2026-06-05T09:16:27.246774,2026-06-05,Hyderabad,Kurnool,12:40,16:20,540.0,Arya,4.6,,3,
519,2026-06-05T09:15:34.288037,2026-06-05,Hyderabad,Vijayawada,13:20,17:20,700.0,Azad,0.0,,3,
520,2026-06-05T09:15:34.288037,2026-06-05,Hyderabad,Vijayawada,13:30,19:50,700.0,N/A,,,3,
611,2026-06-05T09:16:27.246774,2026-06-05,Hyderabad,Kurnool,13:30,16:00,620.0,N/A,,,3,
704,2026-06-05T13:09:35.479034,2026-06-05,Hyderabad,Vijayawada,13:30,18:00,690.0,Prem,3.8,,3,
706,2026-06-05T13:09:35.479034,2026-06-05,Hyderabad,Vijayawada,13:30,18:00,750.0,Seshi,3.6,,3,
731,2026-06-05T13:10:03.877917,2026-06-05,Hyderabad,Warangal,13:30,16:00,400.0,N/A,,,3,
764,2026-06-05T13:10:35.281802,2026-06-05,Hyderabad,Kurnool,13:30,16:50,500.0,Lucky,3.0,,3,
707,2026-06-05T13:09:35.479034,2026-06-05,Hyderabad,Vijayawada,13:40,16:40,500.0,N/A,,,3,
765,2026-06-05T13:10:35.281802,2026-06-05,Hyderabad,Kurnool,13:50,16:20,620.0,N/A,,,3,
766,2026-06-05T13:10:35.281802,2026-06-05,Hyderabad,Kurnool,13:50,16:40,710.0,Bhuvaneswar Reddy,4.6,,3,
521,2026-06-05T09:15:34.288037,2026-06-05,Hyderabad,Vijayawada,14:00,19:10,660.0,Sairam,0.0,,3,
522,2026-06-05T09:15:34.288037,2026-06-05,Hyderabad,Vijayawada,14:00,19:00,800.0,Gottumukkala,4.7,,3,
612,2026-06-05T09:16:27.246774,2026-06-05,Hyderabad,Kurnool,14:00,16:40,500.0,N/A,,,3,
708,2026-06-05T13:09:35.479034,2026-06-05,Hyderabad,Vijayawada,14:00,19:00,640.0,Gottumukkala,4.7,,3,
709,2026-06-05T13:09:35.479034,2026-06-05,Hyderabad,Vijayawada,14:00,19:50,750.0,Yaswanth,3.0,,3,
710,2026-06-05T13:09:35.479034,2026-06-05,Hyderabad,Vijayawada,14:00,18:50,790.0,Santosh,4.0,,3,
711,2026-06-05T13:09:35.479034,2026-06-05,Hyderabad,Vijayawada,14:00,19:10,870.0,Sai,1.0,,3,
732,2026-06-05T13:10:03.877917,2026-06-05,Hyderabad,Warangal,14:00,15:50,440.0,Prasad,4.3,,3,
733,2026-06-05T13:10:03.877917,2026-06-05,Hyderabad,Warangal,14:00,16:50,470.0,N/A,,,3,
734,2026-06-05T13:10:03.877917,2026-06-05,Hyderabad,Warangal,14:00,17:10,500.0,N/A,,,3,
768,2026-06-05T13:10:35.281802,2026-06-05,Hyderabad,Kurnool,14:00,16:30,540.0,N/A,,,3,
770,2026-06-05T13:10:35.281802,2026-06-05,Hyderabad,Kurnool,14:00,17:10,590.0,N/A,,,3,
771,2026-06-05T13:10:35.281802,2026-06-05,Hyderabad,Kurnool,14:00,17:00,620.0,Palle,5.0,,3,
712,2026-06-05T13:09:35.479034,2026-06-05,Hyderabad,Vijayawada,14:20,19:00,500.0,N/A,,3.0,3,0.0
736,2026-06-05T13:10:03.877917,2026-06-05,Hyderabad,Warangal,14:20,16:10,440.0,Srinivas Ex Army,4.5,,3,
523,2026-06-05T09:15:34.288037,2026-06-05,Hyderabad,Vijayawada,14:30,17:20,610.0,N/A,,,3,
713,2026-06-05T13:09:35.479034,2026-06-05,Hyderabad,Vijayawada,14:30,19:50,800.0,Vamshi,5.0,,3,
737,2026-06-05T13:10:03.877917,2026-06-05,Hyderabad,Warangal,14:30,17:00,350.0,N/A,,,3,
738,2026-06-05T13:10:03.877917,2026-06-05,Hyderabad,Warangal,14:30,17:00,430.0,N/A,,,3,
772,2026-06-05T13:10:35.281802,2026-06-05,Hyderabad,Kurnool,14:30,17:50,480.0,Muzibur,4.6,,3,
773,2026-06-05T13:10:35.281802,2026-06-05,Hyderabad,Kurnool,14:30,18:00,500.0,N/A,,,3,
774,2026-06-05T13:10:35.281802,2026-06-05,Hyderabad,Kurnool,14:30,17:10,610.0,Ganesh,0.0,,3,
775,2026-06-05T13:10:35.281802,2026-06-05,Hyderabad,Kurnool,14:30,18:50,660.0,Madhu,5.0,,3,
714,2026-06-05T13:09:35.479034,2026-06-05,Hyderabad,Vijayawada,14:40,20:10,490.0,N/A,,,3,
776,2026-06-05T13:10:35.281802,2026-06-05,Hyderabad,Kurnool,14:40,18:10,600.0,N/A,,,3,
524,2026-06-05T09:15:34.288037,2026-06-05,Hyderabad,Vijayawada,14:50,20:20,900.0,N/A,,,3,
525,2026-06-05T09:15:34.288037,2026-06-05,Hyderabad,Vijayawada,15:00,19:00,720.0,N/A,,,3,
526,2026-06-05T09:15:34.288037,2026-06-05,Hyderabad,Vijayawada,15:00,19:40,730.0,Vishnu Vardhan,4.6,,3,
527,2026-06-05T09:15:34.288037,2026-06-05,Hyderabad,Vijayawada,15:00,19:30,790.0,N/A,,,3,
528,2026-06-05T09:15:34.288037,2026-06-05,Hyderabad,Vijayawada,15:00,20:10,800.0,N/A,,,3,
529,2026-06-05T09:15:34.288037,2026-06-05,Hyderabad,Vijayawada,15:00,20:00,800.0,Kalyana Chakravrthi,5.0,,3,
530,2026-06-05T09:15:34.288037,2026-06-05,Hyderabad,Vijayawada,15:00,20:00,800.0,Vamshi,5.0,,3,
531,2026-06-05T09:15:34.288037,2026-06-05,Hyderabad,Vijayawada,15:00,20:00,800.0,Bhargav,5.0,,3,
716,2026-06-05T13:09:35.479034,2026-06-05,Hyderabad,Vijayawada,15:00,20:20,650.0,Bhargav,5.0,,3,
717,2026-06-05T13:09:35.479034,2026-06-05,Hyderabad,Vijayawada,15:00,19:30,700.0,Suresh,4.0,,3,
718,2026-06-05T13:09:35.479034,2026-06-05,Hyderabad,Vijayawada,15:00,19:30,700.0,Kesani,5.0,,3,
721,2026-06-05T13:09:35.479034,2026-06-05,Hyderabad,Vijayawada,15:00,19:50,750.0,Skvali,4.7,,3,
726,2026-06-05T13:09:35.479034,2026-06-05,Hyderabad,Vijayawada,15:00,20:00,870.0,Kranthi,3.6,,3,
739,2026-06-05T13:10:03.877917,2026-06-05,Hyderabad,Warangal,15:00,17:00,430.0,Sampath,4.5,,3,
740,2026-06-05T13:10:03.877917,2026-06-05,Hyderabad,Warangal,15:00,11:20,460.0,Saikrishna,0.0,,3,
741,2026-06-05T13:10:03.877917,2026-06-05,Hyderabad,Warangal,15:00,18:00,500.0,Instant Booking,,,3,
742,2026-06-05T13:10:03.877917,2026-06-05,Hyderabad,Warangal,15:00,18:00,500.0,Nerella,0.0,,3,
743,2026-06-05T13:10:03.877917,2026-06-05,Hyderabad,Warangal,15:00,18:20,560.0,Sandeep,4.5,,3,
777,2026-06-05T13:10:35.281802,2026-06-05,Hyderabad,Kurnool,15:00,18:30,500.0,Bunny,3.7,,3,
778,2026-06-05T13:10:35.281802,2026-06-05,Hyderabad,Kurnool,15:00,18:50,510.0,Rajesh,4.0,,3,
779,2026-06-05T13:10:35.281802,2026-06-05,Hyderabad,Kurnool,15:00,18:30,550.0,Nikhin,4.8,,3,
780,2026-06-05T13:10:35.281802,2026-06-05,Hyderabad,Kurnool,15:00,18:30,550.0,N/A,,,3,
782,2026-06-05T13:10:35.281802,2026-06-05,Hyderabad,Kurnool,15:00,18:40,580.0,Srinivas Rao,4.9,,3,
783,2026-06-05T13:10:35.281802,2026-06-05,Hyderabad,Kurnool,15:00,17:30,600.0,N/A,,,3,
784,2026-06-05T13:10:35.281802,2026-06-05,Hyderabad,Kurnool,15:00,18:30,600.0,Pranay,5.0,,3,
786,2026-06-05T13:10:35.281802,2026-06-05,Hyderabad,Kurnool,15:00,17:40,600.0,Panyam,4.7,,3,
787,2026-06-05T13:10:35.281802,2026-06-05,Hyderabad,Kurnool,15:00,17:40,610.0,Ganesh,0.0,,3,
788,2026-06-05T13:10:35.281802,2026-06-05,Hyderabad,Kurnool,15:00,17:40,630.0,Siva,0.0,,3,
789,2026-06-05T13:10:35.281802,2026-06-05,Hyderabad,Kurnool,15:00,17:50,650.0,N/A,,,3,
791,2026-06-05T13:10:35.281802,2026-06-05,Hyderabad,Kurnool,15:10,18:50,600.0,Harsha,5.0,,3,
532,2026-06-05T09:15:34.288037,2026-06-05,Hyderabad,Vijayawada,15:20,21:30,770.0,N/A,,,3,
744,2026-06-05T13:10:03.877917,2026-06-05,Hyderabad,Warangal,15:20,17:30,400.0,N/A,,1.0,3,2.0
533,2026-06-05T09:15:34.288037,2026-06-05,Hyderabad,Vijayawada,15:30,20:50,770.0,N/A,,,3,
534,2026-06-05T09:15:34.288037,2026-06-05,Hyderabad,Vijayawada,15:30,21:30,800.0,N/A,,,3,
728,2026-06-05T13:09:35.479034,2026-06-05,Hyderabad,Vijayawada,15:30,19:50,780.0,N/A,,,3,
729,2026-06-05T13:09:35.479034,2026-06-05,Hyderabad,Vijayawada,15:30,19:30,910.0,N/A,,,3,
745,2026-06-05T13:10:03.877917,2026-06-05,Hyderabad,Warangal,15:30,11:30,340.0,N/A,,,3,
746,2026-06-05T13:10:03.877917,2026-06-05,Hyderabad,Warangal,15:30,17:40,520.0,N/A,,,3,
792,2026-06-05T13:10:35.281802,2026-06-05,Hyderabad,Kurnool,15:30,19:20,510.0,Rajesh,4.0,,3,
793,2026-06-05T13:10:35.281802,2026-06-05,Hyderabad,Kurnool,15:30,18:30,530.0,Cmr,4.3,,3,
794,2026-06-05T13:10:35.281802,2026-06-05,Hyderabad,Kurnool,15:30,19:00,550.0,N/A,,,3,
796,2026-06-05T13:10:35.281802,2026-06-05,Hyderabad,Kurnool,15:30,18:10,650.0,N/A,,,3,
535,2026-06-05T09:15:34.288037,2026-06-05,Hyderabad,Vijayawada,15:50,20:20,910.0,Ramesh,0.0,,3,
536,2026-06-05T09:15:34.288037,2026-06-05,Hyderabad,Vijayawada,15:50,19:40,950.0,Krishnareddy,5.0,,3,
537,2026-06-05T09:15:34.288037,2026-06-05,Hyderabad,Vijayawada,16:00,21:40,660.0,Robert,0.0,,3,
538,2026-06-05T09:15:34.288037,2026-06-05,Hyderabad,Vijayawada,16:00,20:10,690.0,Srinivasarao,0.0,,3,
539,2026-06-05T09:15:34.288037,2026-06-05,Hyderabad,Vijayawada,16:00,21:10,700.0,Jagadish,0.0,,3,
540,2026-06-05T09:15:34.288037,2026-06-05,Hyderabad,Vijayawada,16:00,21:20,700.0,Saichand,3.5,,3,
541,2026-06-05T09:15:34.288037,2026-06-05,Hyderabad,Vijayawada,16:00,20:30,770.0,Khaiser,4.7,,3,
542,2026-06-05T09:15:34.288037,2026-06-05,Hyderabad,Vijayawada,16:00,19:50,770.0,Naga,5.0,,3,
543,2026-06-05T09:15:34.288037,2026-06-05,Hyderabad,Vijayawada,16:00,22:00,840.0,N/A,,,3,
747,2026-06-05T13:10:03.877917,2026-06-05,Hyderabad,Warangal,16:00,18:40,330.0,N/A,,,3,
748,2026-06-05T13:10:03.877917,2026-06-05,Hyderabad,Warangal,16:00,19:40,400.0,N/A,,,3,
749,2026-06-05T13:10:03.877917,2026-06-05,Hyderabad,Warangal,16:00,18:30,420.0,N/A,,,3,
750,2026-06-05T13:10:03.877917,2026-06-05,Hyderabad,Warangal,16:00,18:10,450.0,N/A,,,3,
751,2026-06-05T13:10:03.877917,2026-06-05,Hyderabad,Warangal,16:00,19:20,550.0,Padmam,5.0,,3,
797,2026-06-05T13:10:35.281802,2026-06-05,Hyderabad,Kurnool,16:00,19:30,500.0,N/A,,,3,
798,2026-06-05T13:10:35.281802,2026-06-05,Hyderabad,Kurnool,16:00,20:10,500.0,Ajay,5.0,,3,
799,2026-06-05T13:10:35.281802,2026-06-05,Hyderabad,Kurnool,16:00,19:30,550.0,Shoroff,4.7,,3,
752,2026-06-05T13:10:03.877917,2026-06-05,Hyderabad,Warangal,16:10,18:50,320.0,N/A,,,3,
753,2026-06-05T13:10:03.877917,2026-06-05,Hyderabad,Warangal,16:10,18:40,350.0,N/A,,,3,
754,2026-06-05T13:10:03.877917,2026-06-05,Hyderabad,Warangal,16:30,18:50,350.0,N/A,,,3,
756,2026-06-05T13:10:03.877917,2026-06-05,Hyderabad,Warangal,16:30,19:10,550.0,Saikrishna,4.6,,3,
757,2026-06-05T13:10:03.877917,2026-06-05,Hyderabad,Warangal,16:30,19:50,550.0,Shiva,4.5,,3,
758,2026-06-05T13:10:03.877917,2026-06-05,Hyderabad,Warangal,16:40,20:00,600.0,Mergu,4.3,,3,
759,2026-06-05T13:10:03.877917,2026-06-05,Hyderabad,Warangal,16:50,18:40,380.0,N/A,,,3,
760,2026-06-05T13:10:03.877917,2026-06-05,Hyderabad,Warangal,17:00,19:30,330.0,N/A,,,3,
761,2026-06-05T13:10:03.877917,2026-06-05,Hyderabad,Warangal,17:00,19:30,350.0,N/A,,,3,
762,2026-06-05T13:10:03.877917,2026-06-05,Hyderabad,Warangal,17:00,19:10,350.0,Ravikanth Reddy,4.6,,3,
679,2026-06-05T09:17:54.349709,2026-06-05,Kurnool,Hyderabad,09:40,12:30,580.0,N/A,,,3,
680,2026-06-05T09:17:54.349709,2026-06-05,Kurnool,Hyderabad,09:50,13:20,450.0,N/A,,,3,
681,2026-06-05T09:17:54.349709,2026-06-05,Kurnool,Hyderabad,10:00,13:50,470.0,N/A,,,3,
